DeviceId,IndividualAddress,DeviceName,ProductRefId,ModelFamily,ChannelId,ObjectRefId,GroupAddressId,RawAddress,GroupName,GroupDPT,DefinitionFile,DefinitionTag,DefinitionId,DefinitionName,DefinitionDescription,DefinitionFunction,InstanceAttributes
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1154,3130,6 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1154""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1154,3130,6 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1154""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1154,3130,6 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1154""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1154,3130,6 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1154""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1154,3130,6 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1154""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1154,3130,6 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1154""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1154,3130,6 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1154""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1153,3129,6 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1153""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1153,3129,6 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1153""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1153,3129,6 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1153""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1153,3129,6 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1153""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1153,3129,6 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1153""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1153,3129,6 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1153""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1153,3129,6 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1153""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1148,3124,6 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1148""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1148,3124,6 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1148""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1148,3124,6 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1148""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1148,3124,6 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1148""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1148,3124,6 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1148""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1148,3124,6 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1148""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1148,3124,6 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1148""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1147,3123,6 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1147""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1147,3123,6 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1147""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1147,3123,6 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1147""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1147,3123,6 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1147""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1147,3123,6 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1147""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1147,3123,6 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1147""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1147,3123,6 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1147""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-2_R-39,P-07BC-0_GA-891,2432,D32 Dimming Info,DPST-3-7,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-2_R-39,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-2_R-39"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-891""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-2_R-39,P-07BC-0_GA-891,2432,D32 Dimming Info,DPST-3-7,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-2_R-39,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-2_R-39"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-891""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-2_R-39,P-07BC-0_GA-891,2432,D32 Dimming Info,DPST-3-7,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-2_R-39,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-2_R-39"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-891""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-2_R-39,P-07BC-0_GA-891,2432,D32 Dimming Info,DPST-3-7,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-2_R-39,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-2_R-39"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-891""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-2_R-39,P-07BC-0_GA-891,2432,D32 Dimming Info,DPST-3-7,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-2_R-39,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-2_R-39"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-891""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-4_R-23,P-07BC-0_GA-890,2431,D32 Dimming,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-4_R-23,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-4_R-23"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-890""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-4_R-23,P-07BC-0_GA-890,2431,D32 Dimming,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-4_R-23,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-4_R-23"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-890""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-4_R-23,P-07BC-0_GA-890,2431,D32 Dimming,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-4_R-23,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-4_R-23"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-890""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-4_R-23,P-07BC-0_GA-890,2431,D32 Dimming,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-4_R-23,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-4_R-23"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-890""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-4_R-23,P-07BC-0_GA-890,2431,D32 Dimming,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-4_R-23,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-4_R-23"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-890""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-10_R-113,P-07BC-0_GA-889,2430,D32 ON/Off Info,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-10_R-113,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-10_R-113"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-889""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-10_R-113,P-07BC-0_GA-889,2430,D32 ON/Off Info,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-10_R-113,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-10_R-113"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-889""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-10_R-113,P-07BC-0_GA-889,2430,D32 ON/Off Info,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-10_R-113,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-10_R-113"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-889""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-10_R-113,P-07BC-0_GA-889,2430,D32 ON/Off Info,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-10_R-113,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-10_R-113"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-889""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-10_R-113,P-07BC-0_GA-889,2430,D32 ON/Off Info,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-10_R-113,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-10_R-113"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-889""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-0_R-12,P-07BC-0_GA-888,2429,D32 ON/Off,DPST-1-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-0_R-12,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-0_R-12"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-888""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-0_R-12,P-07BC-0_GA-888,2429,D32 ON/Off,DPST-1-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-0_R-12,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-0_R-12"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-888""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-0_R-12,P-07BC-0_GA-888,2429,D32 ON/Off,DPST-1-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-0_R-12,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-0_R-12"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-888""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-0_R-12,P-07BC-0_GA-888,2429,D32 ON/Off,DPST-1-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-0_R-12,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-0_R-12"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-888""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-0_R-12,P-07BC-0_GA-888,2429,D32 ON/Off,DPST-1-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-0_R-12,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-0_R-12"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-888""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-11_O-4-10_R-114,P-07BC-0_GA-1078,2852,12 Status,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-11_O-4-10_R-114,,,,"{""RefId"": ""MD-2_M-8_MI-11_O-4-10_R-114"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1078""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-11_O-4-10_R-114,P-07BC-0_GA-1078,2852,12 Status,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-11_O-4-10_R-114,,,,"{""RefId"": ""MD-2_M-8_MI-11_O-4-10_R-114"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1078""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-11_O-4-10_R-114,P-07BC-0_GA-1078,2852,12 Status,DPST-5-1,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-11_O-4-10_R-114,,,,"{""RefId"": ""MD-2_M-8_MI-11_O-4-10_R-114"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1078""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-11_O-4-0_R-13,P-07BC-0_GA-1076,2850,12 Move,DPST-1-8,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-11_O-4-0_R-13,,,,"{""RefId"": ""MD-2_M-8_MI-11_O-4-0_R-13"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1076""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-11_O-4-0_R-13,P-07BC-0_GA-1076,2850,12 Move,DPST-1-8,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-11_O-4-0_R-13,,,,"{""RefId"": ""MD-2_M-8_MI-11_O-4-0_R-13"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1076""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-11_O-4-0_R-13,P-07BC-0_GA-1076,2850,12 Move,DPST-1-8,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-11_O-4-0_R-13,,,,"{""RefId"": ""MD-2_M-8_MI-11_O-4-0_R-13"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1076""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-11_O-4-1_R-30,P-07BC-0_GA-1077,2851,12 Stop,DPST-1-17,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-11_O-4-1_R-30,,,,"{""RefId"": ""MD-2_M-8_MI-11_O-4-1_R-30"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1077""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-11_O-4-1_R-30,P-07BC-0_GA-1077,2851,12 Stop,DPST-1-17,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-11_O-4-1_R-30,,,,"{""RefId"": ""MD-2_M-8_MI-11_O-4-1_R-30"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1077""}"
P-07BC-0_DI-89,46,Room 1 Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-11_O-4-1_R-30,P-07BC-0_GA-1077,2851,12 Stop,DPST-1-17,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-11_O-4-1_R-30,,,,"{""RefId"": ""MD-2_M-8_MI-11_O-4-1_R-30"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1077""}"
