GroupAddressId,RawAddress,Name,DatapointType,LinkedDeviceCount,LinkedDevices,SuggestedLogicalDomain
P-07BC-0_GA-932,2473,D43 ON/Off,DPST-1-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-933,2474,D43 ON/Off Info,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-934,2475,D43 Dimming,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-935,2476,D43 Dimming Info,DPST-3-7,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-936,2477,D44 ON/Off,DPST-1-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-937,2478,D44 ON/Off Info,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-938,2479,D44 Dimming,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-939,2480,D44 Dimming Info,DPST-3-7,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-940,2481,D45 ON/Off,DPST-1-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-941,2482,D45 ON/Off Info,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-942,2483,D45 Dimming,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-943,2484,D45 Dimming Info,DPST-3-7,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-944,2485,D46 ON/Off,DPST-1-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-945,2486,D46 ON/Off Info,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-946,2487,D46 Dimming,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-947,2488,D46 Dimming Info,DPST-3-7,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-948,2489,D47 ON/Off,DPST-1-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-949,2490,D47 ON/Off Info,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-950,2491,D47 Dimming,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-951,2492,D47 Dimming Info,DPST-3-7,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-952,2493,D48 ON/Off,DPST-1-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-953,2494,D48 ON/Off Info,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-954,2495,D48 Dimming,DPST-5-1,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-955,2496,D48 Dimming Info,DPST-3-7,2,P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Lighting
P-07BC-0_GA-956,2497,D49 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-957,2498,D49 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-958,2499,D49 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-959,2500,D49 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-960,2501,D50 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-961,2502,D50 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-962,2503,D50 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-963,2504,D50 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-964,2505,D51 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-965,2506,D51 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-966,2507,D51 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-967,2508,D51 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-968,2509,D52 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-969,2510,D52 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-970,2511,D52 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-971,2512,D52 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-972,2513,D53 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-973,2514,D53 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-974,2515,D53 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-975,2516,D53 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-976,2517,D54 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-977,2518,D54 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-978,2519,D54 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-979,2520,D54 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-980,2521,D55 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-981,2522,D55 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-982,2523,D55 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-983,2524,D55 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-984,2525,D56 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-985,2526,D56 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-986,2527,D56 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-987,2528,D56 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-988,2529,D57 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-989,2530,D57 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-990,2531,D57 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-991,2532,D57 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-992,2533,D58 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-993,2534,D58 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-994,2535,D58 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-995,2536,D58 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-996,2537,D59 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-997,2538,D59 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-998,2539,D59 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-999,2540,D59 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1000,2541,D60 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1001,2542,D60 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1002,2543,D60 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1003,2544,D60 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1004,2545,D61 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1005,2546,D61 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1006,2547,D61 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1007,2548,D61 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1008,2549,D62 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1009,2550,D62 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1010,2551,D62 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1011,2552,D62 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1012,2553,D63 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1013,2554,D63 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1014,2555,D63 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1015,2556,D63 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1016,2557,D64 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1017,2558,D64 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1018,2559,D64 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1019,2561,D65 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1020,2562,D65 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1021,2563,D65 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1022,2564,D65 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1023,2565,D66 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1024,2566,D66 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1025,2567,D66 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1026,2568,D66 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1027,2569,D67 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1028,2570,D67 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1029,2571,D67 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1030,2572,D67 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1031,2573,D68 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1032,2574,D68 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1033,2575,D68 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1034,2576,D68 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1035,2577,D69 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1036,2578,D69 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1037,2579,D69 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1038,2580,D69 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1039,2581,D70 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1040,2582,D70 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1041,2583,D70 Dimming,DPST-3-7,0,,Lighting
P-07BC-0_GA-1042,2584,D70 Dimming Info,DPST-5-1,0,,Lighting
P-07BC-0_GA-1043,2817,1 Move,DPST-1-8,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1044,2818,1 Stop,DPST-1-17,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1045,2819,1 Status,DPST-5-1,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1046,2820,2 Move,DPST-1-8,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1047,2821,2 Stop,DPST-1-17,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1048,2822,2 Status,DPST-5-1,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1049,2823,3 Move,DPST-1-8,2,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1050,2824,3 Stop,DPST-1-17,2,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1051,2825,3 Status,DPST-5-1,2,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1052,2826,4 Move,DPST-1-8,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1053,2827,4 Stop,DPST-1-17,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1054,2828,4 Status,DPST-5-1,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1055,2829,5 Move,DPST-1-8,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1056,2830,5 Stop,DPST-1-17,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1057,2831,5 Status,DPST-5-1,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1058,2832,6 Move,DPST-1-8,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1059,2833,6 Stop,DPST-1-17,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1060,2834,6 Status,DPST-5-1,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1061,2835,7 Move,DPST-1-8,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-87(44) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1062,2836,7 Stop,DPST-1-17,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-87(44) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1063,2837,7 Status,DPST-5-1,3,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-87(44) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1064,2838,8 Move,DPST-1-8,2,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1065,2839,8 Stop,DPST-1-17,2,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1066,2840,8 Status,DPST-5-1,2,P-07BC-0_DI-19(9) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1067,2841,9 Move,DPST-1-8,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-88(45) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1068,2842,9 Stop,DPST-1-17,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-88(45) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1069,2843,9 Status,DPST-5-1,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-88(45) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1070,2844,10 Move,DPST-1-8,2,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1071,2845,10 Stop,DPST-1-17,2,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1072,2846,10 Status,DPST-5-1,2,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1073,2847,11 Move,DPST-1-8,2,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1074,2848,11 Stop,DPST-1-17,2,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1075,2849,11 Status,DPST-5-1,2,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1076,2850,12 Move,DPST-1-8,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-89(46) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1077,2851,12 Stop,DPST-1-17,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-89(46) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1078,2852,12 Status,DPST-5-1,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-89(46) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1079,2853,13 Move,DPST-1-8,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-90(47) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1080,2854,13 Stop,DPST-1-17,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-90(47) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1081,2855,13 Status,DPST-5-1,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-90(47) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1082,2856,14 Move,DPST-1-8,4,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1083,2857,14 Stop,DPST-1-17,4,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1084,2858,14 Status,DPST-5-1,4,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1085,2859,15 Move,DPST-1-8,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1086,2860,15 Stop,DPST-1-17,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1087,2861,15 Status,DPST-5-1,3,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1088,2862,16 Move,DPST-1-8,2,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1089,2863,16 Stop,DPST-1-17,2,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1090,2864,16 Status,DPST-5-1,2,P-07BC-0_DI-20(10) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1091,2865,17 Move,DPST-1-8,2,P-07BC-0_DI-21(11) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1092,2866,17 Stop,DPST-1-17,2,P-07BC-0_DI-21(11) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1093,2867,17 Status,DPST-5-1,2,P-07BC-0_DI-21(11) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1094,2868,18 Move,DPST-1-8,2,P-07BC-0_DI-21(11) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1095,2869,18 Stop,DPST-1-17,2,P-07BC-0_DI-21(11) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,Blinds/Shutters
P-07BC-0_GA-1096,2870,18 Status,DPST-5-1,2,P-07BC-0_DI-21(11) Shutter actuator 8-channel | P-07BC-0_DI-99(51) Z100 touch panel,
P-07BC-0_GA-1097,3073,1 Mode,DPST-20-105,3,P-07BC-0_DI-22(12) Universal logic controller / actuator | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1098,3074,1 Mode Info,DPST-20-105,3,P-07BC-0_DI-22(12) Universal logic controller / actuator | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1099,3075,1 ON/Off,DPST-1-1,1,P-07BC-0_DI-22(12) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1100,3076,1 ON/Off Info,DPST-1-1,1,P-07BC-0_DI-22(12) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1101,3077,1 Fan,DPST-5-1,3,P-07BC-0_DI-22(12) Universal logic controller / actuator | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1102,3078,1 Fan Info,DPST-5-1,3,P-07BC-0_DI-22(12) Universal logic controller / actuator | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1103,3079,1 Set Point,DPST-9-1,3,P-07BC-0_DI-22(12) Universal logic controller / actuator | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1104,3080,1 Set Point Info,DPST-9-1,3,P-07BC-0_DI-22(12) Universal logic controller / actuator | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1105,3081,1 Temp.,DPST-7-7,3,P-07BC-0_DI-22(12) Universal logic controller / actuator | P-07BC-0_DI-85(43) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1106,3082,1 Error Code,DPST-16-0,1,P-07BC-0_DI-22(12) Universal logic controller / actuator,
P-07BC-0_GA-1107,3083,2 Mode,DPST-20-105,3,P-07BC-0_DI-24(13) Universal logic controller / actuator | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1108,3084,2 Mode Info,DPST-20-105,3,P-07BC-0_DI-24(13) Universal logic controller / actuator | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1109,3085,2 ON/Off,DPST-1-1,1,P-07BC-0_DI-24(13) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1110,3086,2 ON/Off Info,DPST-1-1,1,P-07BC-0_DI-24(13) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1111,3087,2 Fan,DPST-5-1,3,P-07BC-0_DI-24(13) Universal logic controller / actuator | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1112,3088,2 Fan Info,DPST-5-1,3,P-07BC-0_DI-24(13) Universal logic controller / actuator | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1113,3089,2 Set Point,DPST-9-1,3,P-07BC-0_DI-24(13) Universal logic controller / actuator | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1114,3090,2 Set Point Info,DPST-9-1,3,P-07BC-0_DI-24(13) Universal logic controller / actuator | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1115,3091,2 Temp.,DPST-7-7,3,P-07BC-0_DI-24(13) Universal logic controller / actuator | P-07BC-0_DI-86(42) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1116,3092,2 Error Code,DPST-16-0,1,P-07BC-0_DI-24(13) Universal logic controller / actuator,
P-07BC-0_GA-1117,3093,3 Mode,DPST-20-105,3,P-07BC-0_DI-25(14) Universal logic controller / actuator | P-07BC-0_DI-87(44) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
