GroupAddressId,RawAddress,Name,DatapointType,GroupRangeId,GroupRangeName,Attributes
P-07BC-0_GA-844,2385,D21 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-844"", ""Address"": ""2385"", ""Name"": ""D21 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""873""}"
P-07BC-0_GA-845,2386,D21 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-845"", ""Address"": ""2386"", ""Name"": ""D21 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""874""}"
P-07BC-0_GA-846,2387,D21 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-846"", ""Address"": ""2387"", ""Name"": ""D21 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""875""}"
P-07BC-0_GA-847,2388,D21 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-847"", ""Address"": ""2388"", ""Name"": ""D21 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""876""}"
P-07BC-0_GA-848,2389,D22 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-848"", ""Address"": ""2389"", ""Name"": ""D22 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""877""}"
P-07BC-0_GA-849,2390,D22 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-849"", ""Address"": ""2390"", ""Name"": ""D22 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""878""}"
P-07BC-0_GA-850,2391,D22 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-850"", ""Address"": ""2391"", ""Name"": ""D22 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""879""}"
P-07BC-0_GA-851,2392,D22 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-851"", ""Address"": ""2392"", ""Name"": ""D22 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""880""}"
P-07BC-0_GA-852,2393,D23 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-852"", ""Address"": ""2393"", ""Name"": ""D23 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""881""}"
P-07BC-0_GA-853,2394,D23 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-853"", ""Address"": ""2394"", ""Name"": ""D23 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""882""}"
P-07BC-0_GA-854,2395,D23 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-854"", ""Address"": ""2395"", ""Name"": ""D23 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""883""}"
P-07BC-0_GA-855,2396,D23 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-855"", ""Address"": ""2396"", ""Name"": ""D23 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""884""}"
P-07BC-0_GA-856,2397,D24 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-856"", ""Address"": ""2397"", ""Name"": ""D24 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""885""}"
P-07BC-0_GA-857,2398,D24 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-857"", ""Address"": ""2398"", ""Name"": ""D24 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""886""}"
P-07BC-0_GA-858,2399,D24 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-858"", ""Address"": ""2399"", ""Name"": ""D24 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""887""}"
P-07BC-0_GA-859,2400,D24 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-859"", ""Address"": ""2400"", ""Name"": ""D24 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""888""}"
P-07BC-0_GA-860,2401,D25 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-860"", ""Address"": ""2401"", ""Name"": ""D25 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""889""}"
P-07BC-0_GA-861,2402,D25 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-861"", ""Address"": ""2402"", ""Name"": ""D25 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""890""}"
P-07BC-0_GA-862,2403,D25 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-862"", ""Address"": ""2403"", ""Name"": ""D25 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""891""}"
P-07BC-0_GA-863,2404,D25 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-863"", ""Address"": ""2404"", ""Name"": ""D25 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""892""}"
P-07BC-0_GA-864,2405,D26 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-864"", ""Address"": ""2405"", ""Name"": ""D26 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""893""}"
P-07BC-0_GA-865,2406,D26 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-865"", ""Address"": ""2406"", ""Name"": ""D26 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""894""}"
P-07BC-0_GA-866,2407,D26 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-866"", ""Address"": ""2407"", ""Name"": ""D26 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""895""}"
P-07BC-0_GA-867,2408,D26 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-867"", ""Address"": ""2408"", ""Name"": ""D26 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""896""}"
P-07BC-0_GA-868,2409,D27 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-868"", ""Address"": ""2409"", ""Name"": ""D27 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""897""}"
P-07BC-0_GA-869,2410,D27 ON/Off Info,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-869"", ""Address"": ""2410"", ""Name"": ""D27 ON/Off Info"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""898""}"
P-07BC-0_GA-870,2411,D27 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-870"", ""Address"": ""2411"", ""Name"": ""D27 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""899""}"
P-07BC-0_GA-871,2412,D27 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-871"", ""Address"": ""2412"", ""Name"": ""D27 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""900""}"
P-07BC-0_GA-872,2413,D28 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-872"", ""Address"": ""2413"", ""Name"": ""D28 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""901""}"
P-07BC-0_GA-873,2414,D28 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-873"", ""Address"": ""2414"", ""Name"": ""D28 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""902""}"
P-07BC-0_GA-874,2415,D28 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-874"", ""Address"": ""2415"", ""Name"": ""D28 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""903""}"
P-07BC-0_GA-875,2416,D28 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-875"", ""Address"": ""2416"", ""Name"": ""D28 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""904""}"
P-07BC-0_GA-876,2417,D29 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-876"", ""Address"": ""2417"", ""Name"": ""D29 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""905""}"
P-07BC-0_GA-877,2418,D29 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-877"", ""Address"": ""2418"", ""Name"": ""D29 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""906""}"
P-07BC-0_GA-878,2419,D29 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-878"", ""Address"": ""2419"", ""Name"": ""D29 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""907""}"
P-07BC-0_GA-879,2420,D29 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-879"", ""Address"": ""2420"", ""Name"": ""D29 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""908""}"
P-07BC-0_GA-880,2421,D30 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-880"", ""Address"": ""2421"", ""Name"": ""D30 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""909""}"
P-07BC-0_GA-881,2422,D30 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-881"", ""Address"": ""2422"", ""Name"": ""D30 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""910""}"
P-07BC-0_GA-882,2423,D30 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-882"", ""Address"": ""2423"", ""Name"": ""D30 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""911""}"
P-07BC-0_GA-883,2424,D30 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-883"", ""Address"": ""2424"", ""Name"": ""D30 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""912""}"
P-07BC-0_GA-884,2425,D31 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-884"", ""Address"": ""2425"", ""Name"": ""D31 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""913""}"
P-07BC-0_GA-885,2426,D31 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-885"", ""Address"": ""2426"", ""Name"": ""D31 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""914""}"
P-07BC-0_GA-886,2427,D31 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-886"", ""Address"": ""2427"", ""Name"": ""D31 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""915""}"
P-07BC-0_GA-887,2428,D31 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-887"", ""Address"": ""2428"", ""Name"": ""D31 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""916""}"
P-07BC-0_GA-888,2429,D32 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-888"", ""Address"": ""2429"", ""Name"": ""D32 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""917""}"
P-07BC-0_GA-889,2430,D32 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-889"", ""Address"": ""2430"", ""Name"": ""D32 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""918""}"
P-07BC-0_GA-890,2431,D32 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-890"", ""Address"": ""2431"", ""Name"": ""D32 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""919""}"
P-07BC-0_GA-891,2432,D32 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-891"", ""Address"": ""2432"", ""Name"": ""D32 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""920""}"
P-07BC-0_GA-892,2433,D33 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-892"", ""Address"": ""2433"", ""Name"": ""D33 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""921""}"
P-07BC-0_GA-893,2434,D33 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-893"", ""Address"": ""2434"", ""Name"": ""D33 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""922""}"
P-07BC-0_GA-894,2435,D33 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-894"", ""Address"": ""2435"", ""Name"": ""D33 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""923""}"
P-07BC-0_GA-895,2436,D33 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-895"", ""Address"": ""2436"", ""Name"": ""D33 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""924""}"
P-07BC-0_GA-896,2437,D34 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-896"", ""Address"": ""2437"", ""Name"": ""D34 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""925""}"
P-07BC-0_GA-897,2438,D34 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-897"", ""Address"": ""2438"", ""Name"": ""D34 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""926""}"
P-07BC-0_GA-898,2439,D34 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-898"", ""Address"": ""2439"", ""Name"": ""D34 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""927""}"
P-07BC-0_GA-899,2440,D34 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-899"", ""Address"": ""2440"", ""Name"": ""D34 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""928""}"
P-07BC-0_GA-900,2441,D35 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-900"", ""Address"": ""2441"", ""Name"": ""D35 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""929""}"
P-07BC-0_GA-901,2442,D35 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-901"", ""Address"": ""2442"", ""Name"": ""D35 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""930""}"
P-07BC-0_GA-902,2443,D35 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-902"", ""Address"": ""2443"", ""Name"": ""D35 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""931""}"
P-07BC-0_GA-903,2444,D35 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-903"", ""Address"": ""2444"", ""Name"": ""D35 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""932""}"
P-07BC-0_GA-904,2445,D36 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-904"", ""Address"": ""2445"", ""Name"": ""D36 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""933""}"
P-07BC-0_GA-905,2446,D36 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-905"", ""Address"": ""2446"", ""Name"": ""D36 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""934""}"
P-07BC-0_GA-906,2447,D36 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-906"", ""Address"": ""2447"", ""Name"": ""D36 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""935""}"
P-07BC-0_GA-907,2448,D36 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-907"", ""Address"": ""2448"", ""Name"": ""D36 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""936""}"
P-07BC-0_GA-908,2449,D37 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-908"", ""Address"": ""2449"", ""Name"": ""D37 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""937""}"
P-07BC-0_GA-909,2450,D37 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-909"", ""Address"": ""2450"", ""Name"": ""D37 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""938""}"
P-07BC-0_GA-910,2451,D37 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-910"", ""Address"": ""2451"", ""Name"": ""D37 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""939""}"
P-07BC-0_GA-911,2452,D37 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-911"", ""Address"": ""2452"", ""Name"": ""D37 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""940""}"
P-07BC-0_GA-912,2453,D38 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-912"", ""Address"": ""2453"", ""Name"": ""D38 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""941""}"
P-07BC-0_GA-913,2454,D38 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-913"", ""Address"": ""2454"", ""Name"": ""D38 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""942""}"
P-07BC-0_GA-914,2455,D38 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-914"", ""Address"": ""2455"", ""Name"": ""D38 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""943""}"
P-07BC-0_GA-915,2456,D38 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-915"", ""Address"": ""2456"", ""Name"": ""D38 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""944""}"
P-07BC-0_GA-916,2457,D39 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-916"", ""Address"": ""2457"", ""Name"": ""D39 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""945""}"
P-07BC-0_GA-917,2458,D39 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-917"", ""Address"": ""2458"", ""Name"": ""D39 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""946""}"
P-07BC-0_GA-918,2459,D39 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-918"", ""Address"": ""2459"", ""Name"": ""D39 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""947""}"
P-07BC-0_GA-919,2460,D39 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-919"", ""Address"": ""2460"", ""Name"": ""D39 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""948""}"
P-07BC-0_GA-920,2461,D40 ON/Off ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-920"", ""Address"": ""2461"", ""Name"": ""D40 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""949""}"
P-07BC-0_GA-921,2462,D40 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-921"", ""Address"": ""2462"", ""Name"": ""D40 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""950""}"
P-07BC-0_GA-922,2463,D40 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-922"", ""Address"": ""2463"", ""Name"": ""D40 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""951""}"
P-07BC-0_GA-923,2464,D40 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-923"", ""Address"": ""2464"", ""Name"": ""D40 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""952""}"
P-07BC-0_GA-924,2465,D41 ON/Off,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-924"", ""Address"": ""2465"", ""Name"": ""D41 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""953""}"
P-07BC-0_GA-925,2466,D41 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-925"", ""Address"": ""2466"", ""Name"": ""D41 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""954""}"
P-07BC-0_GA-926,2467,D41 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-926"", ""Address"": ""2467"", ""Name"": ""D41 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""955""}"
P-07BC-0_GA-927,2468,D41 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-927"", ""Address"": ""2468"", ""Name"": ""D41 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""956""}"
P-07BC-0_GA-928,2469,D42 ON/Off,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-928"", ""Address"": ""2469"", ""Name"": ""D42 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""957""}"
P-07BC-0_GA-929,2470,D42 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-929"", ""Address"": ""2470"", ""Name"": ""D42 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""958""}"
P-07BC-0_GA-930,2471,D42 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-930"", ""Address"": ""2471"", ""Name"": ""D42 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""959""}"
P-07BC-0_GA-931,2472,D42 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-931"", ""Address"": ""2472"", ""Name"": ""D42 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""960""}"
P-07BC-0_GA-932,2473,D43 ON/Off,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-932"", ""Address"": ""2473"", ""Name"": ""D43 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""961""}"
P-07BC-0_GA-933,2474,D43 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-933"", ""Address"": ""2474"", ""Name"": ""D43 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""962""}"
P-07BC-0_GA-934,2475,D43 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-934"", ""Address"": ""2475"", ""Name"": ""D43 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""963""}"
P-07BC-0_GA-935,2476,D43 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-935"", ""Address"": ""2476"", ""Name"": ""D43 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""964""}"
P-07BC-0_GA-936,2477,D44 ON/Off,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-936"", ""Address"": ""2477"", ""Name"": ""D44 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""965""}"
P-07BC-0_GA-937,2478,D44 ON/Off Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-937"", ""Address"": ""2478"", ""Name"": ""D44 ON/Off Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""966""}"
P-07BC-0_GA-938,2479,D44 Dimming ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-938"", ""Address"": ""2479"", ""Name"": ""D44 Dimming "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""967""}"
P-07BC-0_GA-939,2480,D44 Dimming Info ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-939"", ""Address"": ""2480"", ""Name"": ""D44 Dimming Info "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""968""}"
P-07BC-0_GA-940,2481,D45 ON/Off,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-940"", ""Address"": ""2481"", ""Name"": ""D45 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""969""}"
